loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,verification_status
3000,36 months,13.66,4.0,OWN,47000.0,debt_consolidation,LA,31.61,2.0,26.8,28.0,0,20.0,verified
24000,60 months,16.400000000000002,6.0,MORTGAGE,90000.0,credit_card,VA,11.64,0.0,45.900000000000006,35.0,1,11.0,verified
12700,36 months,15.8,8.0,MORTGAGE,95854.0,debt_consolidation,MI,28.96,3.0,66.60000000000001,29.0,0,11.0,verified
21000,36 months,6.62,10.0,MORTGAGE,92935.0,credit_card,AK,21.72,0.0,54.1,27.0,0,22.0,verified
12000,36 months,12.85,10.0,MORTGAGE,60000.0,credit_card,NY,19.62,1.0,40.2,38.0,0,17.0,verified
28000,36 months,9.67,0.0,MORTGAGE,411996.0,home_improvement,AZ,8.200000000000001,0.0,62.0,38.0,0,11.0,verified
6500,36 months,14.09,7.0,MORTGAGE,41164.8,debt_consolidation,MO,28.51,1.0,50.0,18.0,1,16.0,verified
16500,36 months,12.49,2.0,MORTGAGE,92000.0,debt_consolidation,FL,19.62,0.0,44.8,26.0,1,15.0,not verified
9600,36 months,13.68,0.0,MORTGAGE,90000.0,debt_consolidation,NC,22.0,1.0,49.90000000000001,27.0,1,15.0,verified
16000,60 months,21.6,10.0,MORTGAGE,48000.0,credit_card,TX,25.5,1.0,77.60000000000001,20.0,1,9.0,verified
10000,36 months,9.17,6.0,OWN,101122.59,debt_consolidation,MO,22.63,0.0,48.1,38.0,0,25.0,not verified
12000,36 months,11.99,2.0,MORTGAGE,165000.0,debt_consolidation,CT,12.8,4.0,43.1,34.0,0,27.0,verified
25000,36 months,15.31,10.0,MORTGAGE,225000.0,home_improvement,PA,1.35,2.0,0.0,14.0,0,18.0,not verified
9000,36 months,16.490000000000002,10.0,MORTGAGE,82000.0,home_improvement,DE,24.78,0.0,96.2,48.0,0,22.0,verified
14400,36 months,12.42,5.0,OWN,48000.0,credit_card,CT,20.68,0.0,42.6,16.0,0,6.0,not verified
9000,36 months,6.62,10.0,OWN,140000.0,debt_consolidation,WI,15.95,0.0,22.700000000000006,38.0,0,17.0,verified
8000,36 months,14.96,2.0,MORTGAGE,64000.0,debt_consolidation,AZ,8.91,0.0,94.6,7.0,0,5.0,verified
20000,60 months,12.69,2.0,RENT,52538.0,debt_consolidation,WA,22.43,0.0,43.7,39.0,1,11.0,verified
8000,36 months,15.96,10.0,MORTGAGE,50000.0,credit_card,CT,19.1,0.0,79.7,39.0,0,19.0,not verified
14300,36 months,13.11,4.0,MORTGAGE,38000.0,home_improvement,VA,12.28,0.0,52.7,26.0,0,12.0,verified
24000,60 months,23.26,2.0,MORTGAGE,91000.0,debt_consolidation,IL,10.97,1.0,57.5,42.0,0,18.0,verified
6000,36 months,13.68,6.0,RENT,31200.0,debt_consolidation,CA,32.88,0.0,34.7,13.0,0,7.0,verified
10000,36 months,7.9,1.0,MORTGAGE,62000.0,home_improvement,FL,9.08,0.0,4.0,41.0,0,14.0,not verified
16000,36 months,7.9,2.0,MORTGAGE,120000.0,debt_consolidation,MI,10.08,2.0,43.2,36.0,0,22.0,verified
12000,36 months,7.9,7.0,MORTGAGE,36900.0,debt_consolidation,FL,24.88,0.0,36.8,35.0,0,17.0,verified
12000,36 months,12.35,3.0,RENT,48000.0,credit_card,CA,15.88,0.0,58.40000000000001,26.0,1,17.0,verified
2700,36 months,12.49,10.0,RENT,43000.0,medical,IN,13.9,0.0,28.8,31.0,0,14.0,not verified
15000,36 months,11.48,0.0,MORTGAGE,65000.0,debt_consolidation,CA,12.02,0.0,64.60000000000001,14.0,0,9.0,verified
19200,36 months,7.9,6.0,MORTGAGE,185000.0,home_improvement,NJ,9.44,0.0,46.0,40.0,0,14.0,verified
25000,60 months,23.63,10.0,RENT,78000.0,debt_consolidation,CA,30.32,0.0,85.60000000000001,56.0,1,15.0,verified
14000,60 months,12.99,10.0,MORTGAGE,100000.0,house,MO,4.09,0.0,13.9,28.0,0,35.0,verified
7575,36 months,7.51,10.0,MORTGAGE,35000.0,debt_consolidation,NC,7.71,0.0,60.5,23.0,0,22.0,not verified
14100,60 months,13.49,10.0,MORTGAGE,61000.0,home_improvement,OK,18.55,1.0,7.2,23.0,0,16.0,not verified
31200,60 months,18.49,10.0,MORTGAGE,84000.0,debt_consolidation,FL,9.04,0.0,16.400000000000002,62.0,0,12.0,verified
19200,36 months,6.62,10.0,MORTGAGE,91500.0,debt_consolidation,CA,26.14,0.0,40.6,59.0,0,14.0,verified
4950,36 months,17.56,,RENT,23000.0,credit_card,CA,27.76,0.0,49.7,32.0,0,13.0,verified
5000,36 months,11.99,0.0,RENT,55000.0,debt_consolidation,MO,14.49,1.0,32.1,18.0,1,25.0,verified
9600,36 months,15.8,2.0,MORTGAGE,40000.0,debt_consolidation,MO,34.62,0.0,72.8,42.0,0,15.0,verified
27575,60 months,16.2,0.0,MORTGAGE,62000.0,debt_consolidation,CT,27.53,0.0,51.6,23.0,1,11.0,verified
8000,36 months,6.03,5.0,MORTGAGE,70000.0,major_purchase,TX,2.13,0.0,3.0,18.0,0,14.0,not verified
9000,36 months,14.65,0.0,RENT,30000.0,credit_card,MI,14.36,0.0,50.40000000000001,17.0,0,8.0,verified
4975,36 months,10.59,1.0,MORTGAGE,80000.0,debt_consolidation,LA,24.67,0.0,85.2,36.0,0,11.0,not verified
9600,36 months,13.85,2.0,RENT,90000.0,debt_consolidation,CA,4.95,0.0,70.0,23.0,0,12.0,not verified
23900,36 months,8.19,8.0,MORTGAGE,48000.0,credit_card,AL,25.08,0.0,70.0,26.0,0,14.0,verified
4000,36 months,14.33,,RENT,14664.0,debt_consolidation,MN,26.68,0.0,55.7,51.0,0,13.0,verified
4000,36 months,19.72,10.0,RENT,60120.0,vacation,CA,26.01,0.0,74.10000000000001,32.0,0,12.0,not verified
10000,36 months,15.31,10.0,OWN,80000.0,debt_consolidation,MI,10.0,0.0,88.4,12.0,1,18.0,not verified
10400,36 months,9.25,9.0,OWN,41700.0,debt_consolidation,GA,21.93,0.0,57.3,24.0,0,12.0,verified
20000,36 months,16.45,10.0,MORTGAGE,75000.0,other,MI,10.82,0.0,74.7,28.0,0,12.0,verified
14400,36 months,16.29,0.0,RENT,56000.0,credit_card,IL,26.68,0.0,51.6,25.0,0,8.0,verified
18550,60 months,19.52,7.0,MORTGAGE,47460.0,debt_consolidation,TX,26.9,2.0,52.1,17.0,0,19.0,verified
10000,36 months,11.99,3.0,MORTGAGE,175000.0,credit_card,NJ,17.6,1.0,80.9,14.0,0,23.0,not verified
8500,36 months,15.61,10.0,RENT,57000.0,debt_consolidation,AZ,16.72,1.0,62.5,21.0,0,14.0,verified
25000,36 months,8.9,1.0,OWN,65000.0,debt_consolidation,NY,26.4,0.0,36.1,34.0,0,12.0,verified
28000,60 months,15.31,8.0,RENT,92000.0,debt_consolidation,NY,12.5,0.0,47.0,38.0,0,15.0,verified
12400,36 months,16.59,3.0,RENT,29790.0,debt_consolidation,CA,21.49,0.0,69.60000000000001,11.0,0,6.0,not verified
6000,36 months,14.65,0.0,RENT,54000.0,debt_consolidation,AR,14.62,0.0,63.3,33.0,0,8.0,verified
25000,36 months,12.99,0.0,RENT,190000.0,credit_card,CA,7.23,5.0,80.5,46.0,0,23.0,verified
15000,36 months,14.09,5.0,MORTGAGE,42500.0,wedding,AZ,22.25,1.0,69.2,25.0,0,9.0,not verified
7375,60 months,17.43,0.0,RENT,140000.0,major_purchase,NY,5.25,1.0,40.8,5.0,0,8.0,not verified
11500,36 months,14.33,1.0,RENT,35000.0,debt_consolidation,CA,15.43,0.0,61.7,14.0,0,9.0,not verified
11500,36 months,6.62,0.0,MORTGAGE,100000.0,credit_card,NY,6.94,0.0,46.40000000000001,23.0,0,19.0,not verified
9650,36 months,18.99,3.0,OWN,80000.0,home_improvement,CA,2.91,0.0,73.60000000000001,14.0,0,15.0,not verified
7200,36 months,16.990000000000002,2.0,RENT,58000.0,debt_consolidation,AZ,14.94,0.0,62.3,9.0,0,16.0,not verified
6700,36 months,13.47,2.0,RENT,72204.0,debt_consolidation,FL,14.21,0.0,74.4,25.0,0,16.0,not verified
15000,36 months,10.64,10.0,MORTGAGE,115000.0,credit_card,NY,11.44,0.0,57.40000000000001,28.0,0,13.0,not verified
2800,36 months,18.92,2.0,RENT,28000.0,debt_consolidation,MI,15.17,0.0,34.9,8.0,0,5.0,not verified
28000,60 months,17.76,6.0,MORTGAGE,90000.0,debt_consolidation,KY,17.64,0.0,45.2,27.0,0,14.0,verified
24000,60 months,15.8,3.0,MORTGAGE,100000.0,credit_card,KS,23.83,0.0,38.8,36.0,0,12.0,verified
14000,36 months,14.33,2.0,MORTGAGE,44000.0,debt_consolidation,MO,20.81,0.0,71.7,40.0,0,13.0,not verified
12000,36 months,18.99,4.0,OWN,70000.0,debt_consolidation,OR,36.1,0.0,80.80000000000001,20.0,0,9.0,verified
3000,36 months,22.9,0.0,MORTGAGE,50000.0,other,VA,7.3900000000000015,0.0,46.5,13.0,0,12.0,not verified
22250,60 months,20.200000000000003,1.0,MORTGAGE,50000.0,debt_consolidation,KS,21.65,0.0,59.7,14.0,1,6.0,verified
10000,36 months,10.99,1.0,RENT,145000.0,credit_card,NJ,15.12,0.0,82.60000000000001,23.0,0,11.0,not verified
10150,60 months,22.4,4.0,MORTGAGE,33000.0,other,MA,5.3100000000000005,0.0,42.3,9.0,0,14.0,verified
1500,36 months,11.86,0.0,RENT,24000.0,debt_consolidation,CA,14.8,0.0,93.4,5.0,1,13.0,verified
16500,36 months,11.71,4.0,RENT,82500.0,debt_consolidation,CA,21.28,0.0,73.8,22.0,1,13.0,not verified
23000,36 months,8.9,3.0,MORTGAGE,80000.0,debt_consolidation,RI,8.34,0.0,70.60000000000001,7.0,0,11.0,not verified
20000,36 months,7.62,8.0,MORTGAGE,65000.0,credit_card,FL,13.87,0.0,44.6,30.0,0,17.0,verified
2000,36 months,16.29,5.0,RENT,108000.0,home_improvement,NY,20.34,0.0,97.6,34.0,0,12.0,not verified
24000,36 months,22.4,5.0,MORTGAGE,150000.0,small_business,KS,18.95,0.0,62.3,38.0,1,20.0,verified
5000,36 months,18.49,5.0,MORTGAGE,45000.0,home_improvement,NC,8.53,0.0,63.40000000000001,20.0,0,26.0,not verified
12000,60 months,10.99,2.0,MORTGAGE,58800.0,major_purchase,WA,19.45,0.0,9.7,47.0,0,9.0,not verified
6000,36 months,10.25,7.0,MORTGAGE,36000.0,other,WA,14.9,0.0,56.0,9.0,0,25.0,not verified
12000,36 months,17.27,2.0,RENT,104000.0,debt_consolidation,WA,10.89,0.0,79.80000000000001,17.0,0,10.0,not verified
8000,36 months,6.62,10.0,MORTGAGE,50000.0,credit_card,FL,3.41,1.0,20.0,32.0,0,23.0,not verified
25000,36 months,6.03,,MORTGAGE,760000.0,home_improvement,WA,4.2700000000000005,0.0,6.9,20.0,0,27.0,verified
18000,36 months,14.65,7.0,MORTGAGE,72000.0,debt_consolidation,NJ,6.87,0.0,86.10000000000001,6.0,0,13.0,verified
8000,36 months,14.33,7.0,RENT,42000.0,credit_card,CA,27.34,0.0,59.2,29.0,1,12.0,not verified
12725,36 months,16.2,7.0,MORTGAGE,80000.0,debt_consolidation,OH,15.77,0.0,56.7,34.0,0,21.0,verified
10000,36 months,12.35,10.0,RENT,108981.0,credit_card,VA,5.13,0.0,68.4,16.0,0,15.0,not verified
5000,36 months,10.62,3.0,OWN,74000.0,home_improvement,NJ,12.71,0.0,48.3,23.0,0,14.0,not verified
8400,36 months,12.99,8.0,RENT,85000.0,debt_consolidation,FL,30.26,0.0,80.5,24.0,0,10.0,verified
7200,36 months,14.27,6.0,MORTGAGE,70000.0,credit_card,CA,12.43,0.0,90.5,9.0,0,8.0,not verified
4675,36 months,16.78,10.0,RENT,70500.0,debt_consolidation,OH,26.21,0.0,86.4,16.0,0,16.0,verified
20000,60 months,7.88,10.0,MORTGAGE,76340.0,home_improvement,CA,10.61,0.0,5.300000000000001,17.0,0,16.0,verified
32350,36 months,17.1,10.0,MORTGAGE,97000.0,debt_consolidation,CO,24.07,0.0,86.4,38.0,0,18.0,verified
4800,36 months,15.37,1.0,RENT,76000.0,credit_card,IL,12.77,0.0,68.60000000000001,25.0,1,10.0,verified
20000,60 months,21.49,7.0,MORTGAGE,45000.0,debt_consolidation,NY,21.81,0.0,84.9,44.0,0,15.0,verified
6900,36 months,6.91,0.0,OWN,40000.0,debt_consolidation,NY,11.64,0.0,27.0,14.0,0,7.0,not verified
6250,36 months,19.52,10.0,RENT,24250.0,debt_consolidation,AL,12.72,0.0,45.7,19.0,0,15.0,not verified
16000,36 months,14.65,10.0,RENT,100000.0,debt_consolidation,CA,31.1,0.0,91.0,47.0,1,16.0,not verified
10000,36 months,10.15,,MORTGAGE,82000.0,debt_consolidation,OH,11.53,0.0,47.40000000000001,19.0,0,17.0,verified
4000,36 months,21.49,2.0,RENT,68746.33,other,NV,19.45,0.0,94.2,12.0,0,6.0,verified
15000,60 months,14.3,10.0,MORTGAGE,90000.0,debt_consolidation,NJ,15.35,0.0,61.90000000000001,35.0,1,20.0,verified
23850,36 months,16.77,2.0,MORTGAGE,60000.0,debt_consolidation,OK,22.84,0.0,95.8,18.0,1,15.0,verified
19075,36 months,10.16,8.0,MORTGAGE,45000.0,debt_consolidation,TX,23.41,0.0,56.0,11.0,0,12.0,verified
12000,36 months,15.61,,MORTGAGE,50000.0,credit_card,FL,21.77,0.0,78.9,24.0,0,8.0,verified
9600,36 months,11.99,10.0,RENT,59000.0,credit_card,CA,16.48,0.0,33.9,31.0,0,17.0,not verified
10000,36 months,12.12,9.0,OWN,30000.0,debt_consolidation,NY,24.84,0.0,77.30000000000001,25.0,0,19.0,not verified
6500,36 months,7.9,5.0,RENT,27200.0,debt_consolidation,CA,22.94,0.0,23.8,15.0,0,14.0,verified
9600,36 months,15.8,5.0,OWN,45000.0,credit_card,PA,9.2,0.0,63.90000000000001,13.0,0,18.0,not verified
9000,36 months,15.61,3.0,RENT,30596.0,debt_consolidation,KS,22.68,1.0,30.200000000000006,17.0,0,7.0,verified
20000,36 months,12.21,10.0,MORTGAGE,116004.0,home_improvement,NY,9.22,0.0,0.0,33.0,0,21.0,not verified
15000,36 months,7.12,10.0,MORTGAGE,191000.0,debt_consolidation,MA,21.64,1.0,65.8,23.0,0,23.0,verified
10000,36 months,7.29,8.0,RENT,45756.0,major_purchase,WI,9.34,0.0,71.10000000000001,14.0,0,8.0,verified
14850,36 months,7.9,4.0,RENT,64500.0,debt_consolidation,NY,13.33,0.0,42.1,29.0,0,14.0,not verified
28000,36 months,9.67,10.0,RENT,96000.0,credit_card,CA,23.73,0.0,71.4,23.0,0,17.0,verified
24000,36 months,18.25,10.0,RENT,215000.0,debt_consolidation,CA,13.79,0.0,86.7,21.0,0,14.0,verified
35000,36 months,15.61,3.0,MORTGAGE,165000.0,debt_consolidation,CA,13.29,1.0,49.90000000000001,25.0,0,27.0,verified
10400,36 months,10.15,1.0,RENT,40000.0,debt_consolidation,MD,12.15,0.0,66.3,20.0,0,28.0,not verified
10000,36 months,7.88,5.0,RENT,30720.0,debt_consolidation,WA,20.47,0.0,1.3,14.0,1,15.0,not verified
6625,36 months,6.62,10.0,MORTGAGE,30000.0,debt_consolidation,MN,19.96,0.0,80.80000000000001,17.0,0,12.0,verified
15000,36 months,15.8,10.0,RENT,44000.0,debt_consolidation,HI,17.240000000000002,0.0,65.8,23.0,0,15.0,not verified
7125,36 months,9.99,8.0,RENT,45000.0,debt_consolidation,CA,20.6,0.0,25.8,33.0,0,10.0,not verified
6500,36 months,13.65,1.0,OWN,45000.0,other,MD,31.84,0.0,30.6,19.0,0,6.0,verified
18000,60 months,18.99,10.0,MORTGAGE,84300.0,debt_consolidation,KY,8.57,0.0,98.1,11.0,1,15.0,verified
20600,60 months,14.27,6.0,MORTGAGE,210000.0,credit_card,GA,8.83,0.0,93.1,57.0,1,26.0,verified
10000,36 months,13.98,8.0,MORTGAGE,70000.0,home_improvement,FL,0.86,1.0,0.0,22.0,0,14.0,verified
9900,36 months,7.9,7.0,RENT,105000.0,credit_card,TX,12.53,0.0,33.0,29.0,0,11.0,verified
16450,36 months,20.8,6.0,RENT,70000.0,small_business,FL,13.82,0.0,11.3,8.0,1,5.0,verified
7000,36 months,7.62,9.0,MORTGAGE,50000.0,debt_consolidation,CO,9.49,0.0,41.5,15.0,0,19.0,verified
8000,36 months,6.62,0.0,RENT,65000.0,credit_card,CA,6.17,0.0,9.8,20.0,0,38.0,not verified
8575,36 months,16.59,4.0,RENT,30000.0,small_business,OK,18.27,1.0,70.3,11.0,0,6.0,verified
10000,36 months,12.12,10.0,RENT,60000.0,debt_consolidation,CA,8.22,0.0,30.0,18.0,1,14.0,verified
12000,60 months,12.69,2.0,RENT,42000.0,debt_consolidation,NM,24.57,0.0,78.7,24.0,0,9.0,verified
8000,36 months,9.17,6.0,RENT,45600.0,debt_consolidation,OR,12.84,0.0,33.2,45.0,0,13.0,not verified
14100,36 months,13.49,3.0,RENT,48000.0,debt_consolidation,CO,22.93,0.0,80.0,20.0,0,9.0,not verified
30000,36 months,12.99,10.0,MORTGAGE,150000.0,debt_consolidation,MD,14.24,0.0,87.5,34.0,0,14.0,verified
24000,36 months,7.9,5.0,MORTGAGE,80000.0,house,NY,12.57,0.0,5.2,30.0,0,16.0,verified
5000,36 months,11.11,5.0,RENT,38000.0,debt_consolidation,VA,14.43,0.0,35.7,21.0,1,11.0,not verified
24000,36 months,13.68,0.0,RENT,175000.0,debt_consolidation,PA,15.52,0.0,,12.0,0,22.0,verified
12000,36 months,10.64,7.0,MORTGAGE,47772.0,debt_consolidation,CA,17.43,0.0,48.1,10.0,0,8.0,verified
35000,60 months,22.200000000000003,2.0,MORTGAGE,85000.0,debt_consolidation,SC,30.0,0.0,45.8,25.0,1,23.0,verified
28625,36 months,7.9,7.0,MORTGAGE,80000.0,debt_consolidation,CO,12.78,0.0,52.8,25.0,1,18.0,not verified
30000,36 months,18.62,10.0,MORTGAGE,100000.0,credit_card,MN,18.44,0.0,89.0,33.0,0,12.0,verified
9100,36 months,10.36,6.0,RENT,54996.0,debt_consolidation,OR,17.94,1.0,16.0,12.0,0,9.0,verified
12000,60 months,17.580000000000002,6.0,RENT,80000.0,other,NY,13.39,4.0,63.8,38.0,0,15.0,verified
3000,36 months,18.25,0.0,RENT,37000.0,credit_card,WI,23.63,0.0,65.0,34.0,0,11.0,verified
27200,60 months,20.99,4.0,RENT,79000.0,other,FL,15.74,0.0,20.6,42.0,1,13.0,verified
8500,36 months,12.53,3.0,RENT,42000.0,credit_card,OH,21.97,0.0,85.9,16.0,0,10.0,not verified
28000,36 months,8.6,10.0,MORTGAGE,120000.0,debt_consolidation,AZ,2.85,0.0,41.8,24.0,1,24.0,verified
10000,36 months,7.62,1.0,MORTGAGE,28700.0,wedding,GA,1.92,0.0,11.4,7.0,0,9.0,not verified
24000,60 months,12.12,10.0,MORTGAGE,80000.0,debt_consolidation,VA,22.59,0.0,76.3,30.0,0,20.0,verified
8400,36 months,14.16,0.0,RENT,39600.0,debt_consolidation,FL,19.39,0.0,78.7,33.0,1,8.0,not verified
13000,36 months,18.25,5.0,MORTGAGE,85000.0,debt_consolidation,CA,10.35,0.0,86.60000000000001,14.0,0,5.0,verified
2100,36 months,6.03,10.0,MORTGAGE,64000.0,debt_consolidation,SD,3.3200000000000003,0.0,48.2,34.0,0,15.0,verified
10000,36 months,9.71,3.0,RENT,145000.0,credit_card,OR,7.9,0.0,36.9,22.0,0,14.0,verified
8000,36 months,11.14,1.0,MORTGAGE,95000.0,debt_consolidation,NY,14.24,0.0,20.1,41.0,0,13.0,not verified
18000,36 months,14.79,2.0,RENT,140000.0,debt_consolidation,GA,5.7700000000000005,0.0,87.30000000000001,11.0,0,18.0,verified
10000,36 months,15.62,8.0,MORTGAGE,110000.0,credit_card,AZ,10.15,0.0,69.0,50.0,0,14.0,not verified
25000,36 months,14.09,10.0,MORTGAGE,80000.0,credit_card,NV,12.23,0.0,58.2,36.0,0,14.0,not verified
5000,36 months,14.99,10.0,MORTGAGE,70000.0,debt_consolidation,MN,7.58,0.0,92.0,10.0,0,17.0,not verified
10000,36 months,18.49,10.0,RENT,76000.0,debt_consolidation,NY,19.36,6.0,86.7,26.0,0,26.0,not verified
25000,36 months,6.49,10.0,MORTGAGE,250000.0,home_improvement,VA,3.1,0.0,13.9,29.0,0,13.0,verified
10000,36 months,13.67,4.0,RENT,60000.0,debt_consolidation,WA,18.16,0.0,43.1,15.0,1,13.0,verified
22800,36 months,13.11,10.0,OWN,71500.0,debt_consolidation,TX,9.38,0.0,51.1,16.0,0,16.0,not verified
20000,36 months,7.66,10.0,RENT,58800.0,debt_consolidation,MA,11.39,0.0,1.9,26.0,0,12.0,verified
12000,36 months,10.99,2.0,MORTGAGE,65000.0,debt_consolidation,GA,23.89,0.0,35.5,24.0,0,18.0,verified
7250,36 months,12.49,1.0,MORTGAGE,46000.0,debt_consolidation,FL,13.98,0.0,70.2,25.0,0,14.0,verified
3000,36 months,17.56,8.0,RENT,36000.0,major_purchase,NV,15.93,0.0,91.0,12.0,0,7.0,not verified
12000,36 months,11.53,10.0,RENT,92000.0,debt_consolidation,IL,9.99,0.0,14.8,31.0,0,12.0,verified
14000,36 months,7.88,7.0,RENT,60000.0,debt_consolidation,CA,15.34,0.0,59.2,20.0,0,22.0,verified
6000,36 months,15.81,10.0,MORTGAGE,85000.0,vacation,PA,18.54,1.0,45.7,33.0,0,23.0,verified
28200,60 months,23.28,5.0,MORTGAGE,111000.0,major_purchase,CO,1.26,1.0,17.3,39.0,1,18.0,verified
13075,60 months,24.700000000000003,2.0,OWN,71800.0,debt_consolidation,IL,6.38,0.0,96.9,11.0,1,6.0,verified
10000,36 months,7.62,10.0,RENT,60000.0,other,MN,17.52,0.0,46.5,24.0,0,10.0,not verified
16000,60 months,20.5,1.0,RENT,60000.0,debt_consolidation,CA,6.76,0.0,82.30000000000001,10.0,1,12.0,verified
3500,36 months,10.99,5.0,OWN,46000.0,debt_consolidation,TX,17.04,0.0,53.1,19.0,0,15.0,not verified
10000,36 months,10.16,10.0,MORTGAGE,40000.0,debt_consolidation,NM,12.81,0.0,51.3,33.0,0,13.0,verified
23675,60 months,16.29,10.0,MORTGAGE,53000.0,debt_consolidation,FL,16.98,0.0,85.7,11.0,0,14.0,verified
25000,60 months,14.65,4.0,MORTGAGE,72000.0,debt_consolidation,CA,20.37,0.0,31.1,35.0,0,23.0,verified
5000,36 months,19.05,2.0,RENT,67000.0,debt_consolidation,OR,3.21,1.0,90.2,27.0,0,17.0,not verified
4000,36 months,13.11,,MORTGAGE,32328.28,debt_consolidation,WV,28.8,0.0,67.8,22.0,1,31.0,verified
8500,36 months,6.49,10.0,MORTGAGE,101000.0,debt_consolidation,AR,9.98,0.0,24.0,35.0,0,29.0,not verified
3500,36 months,12.12,,RENT,12000.0,credit_card,KS,17.0,0.0,36.2,20.0,1,11.0,verified
4000,36 months,10.16,10.0,RENT,60000.0,debt_consolidation,VA,18.02,0.0,21.9,14.0,0,13.0,not verified
6050,36 months,13.98,10.0,MORTGAGE,65000.0,debt_consolidation,CA,2.9000000000000004,0.0,9.0,27.0,0,24.0,not verified
3500,36 months,7.9,0.0,MORTGAGE,86964.0,other,VA,22.04,0.0,72.10000000000001,29.0,1,20.0,verified
3825,36 months,18.75,10.0,RENT,23260.0,credit_card,OR,24.87,0.0,70.60000000000001,13.0,0,10.0,verified
6000,36 months,8.0,5.0,RENT,80000.0,other,MN,7.75,0.0,29.8,29.0,0,9.0,not verified
1800,36 months,9.17,3.0,RENT,28000.0,debt_consolidation,AR,17.92,0.0,9.1,13.0,0,11.0,not verified
15000,36 months,14.74,10.0,MORTGAGE,77500.0,debt_consolidation,AL,22.42,0.0,19.9,36.0,0,27.0,verified
7250,36 months,10.64,8.0,RENT,45500.0,debt_consolidation,MT,3.24,0.0,55.3,10.0,0,12.0,not verified
7000,36 months,6.49,10.0,MORTGAGE,36000.0,credit_card,SD,25.3,0.0,19.9,28.0,1,31.0,not verified
18000,60 months,17.990000000000002,3.0,MORTGAGE,41600.0,credit_card,CO,14.27,0.0,69.3,10.0,1,7.0,verified
24000,36 months,11.99,7.0,MORTGAGE,165000.0,home_improvement,VA,9.54,3.0,59.3,32.0,0,14.0,verified
12000,36 months,8.9,7.0,RENT,82000.0,debt_consolidation,MA,14.68,0.0,55.90000000000001,26.0,0,16.0,verified
20000,60 months,19.200000000000003,7.0,OWN,62000.0,debt_consolidation,NY,15.93,0.0,77.0,34.0,0,16.0,verified
5000,36 months,10.15,3.0,RENT,60000.0,credit_card,TX,14.24,12.0,82.30000000000001,39.0,0,20.0,not verified
9800,36 months,8.59,7.0,RENT,48000.0,credit_card,CA,13.5,0.0,20.9,19.0,0,13.0,not verified
19000,36 months,10.62,7.0,MORTGAGE,80000.0,credit_card,MA,13.29,0.0,36.1,31.0,0,14.0,not verified
3500,36 months,6.03,10.0,MORTGAGE,83000.0,car,IL,2.31,0.0,13.4,28.0,0,25.0,verified
11000,36 months,6.03,0.0,MORTGAGE,55000.0,home_improvement,MA,13.26,0.0,6.800000000000002,31.0,0,15.0,not verified
4100,36 months,14.33,4.0,MORTGAGE,52450.0,credit_card,CA,15.95,0.0,57.1,22.0,0,11.0,not verified
10000,36 months,20.49,7.0,MORTGAGE,82000.0,credit_card,CO,16.55,0.0,32.7,30.0,0,12.0,verified
5000,36 months,22.9,7.0,RENT,25000.0,debt_consolidation,NY,6.93,1.0,28.1,14.0,0,18.0,not verified
2400,36 months,9.17,1.0,RENT,36500.0,credit_card,CA,23.02,0.0,46.2,5.0,0,3.0,not verified
17000,60 months,16.29,10.0,MORTGAGE,78000.0,debt_consolidation,CO,28.94,0.0,90.5,25.0,1,10.0,verified
7000,36 months,8.9,4.0,MORTGAGE,100000.0,debt_consolidation,CA,12.16,1.0,76.0,21.0,0,27.0,not verified
7825,36 months,15.61,2.0,OWN,41600.0,credit_card,AL,22.76,0.0,54.0,13.0,1,46.0,not verified
2300,36 months,6.99,0.0,MORTGAGE,64000.0,other,IL,12.56,1.0,5.800000000000001,24.0,0,19.0,verified
20000,60 months,17.27,0.0,MORTGAGE,75938.0,credit_card,NH,17.27,0.0,41.1,23.0,0,16.0,verified
6000,36 months,12.12,3.0,RENT,52000.0,debt_consolidation,MI,15.09,1.0,78.0,24.0,0,14.0,not verified
14000,36 months,17.77,10.0,MORTGAGE,150000.0,debt_consolidation,CA,13.75,0.0,65.8,30.0,0,15.0,not verified
7200,36 months,9.62,4.0,MORTGAGE,108000.0,wedding,OH,4.79,0.0,46.900000000000006,8.0,0,8.0,not verified
9800,36 months,11.49,,MORTGAGE,65000.0,small_business,MO,22.38,0.0,44.2,17.0,1,27.0,not verified
7000,36 months,16.29,3.0,RENT,39000.0,debt_consolidation,NJ,15.97,0.0,72.5,19.0,0,8.0,not verified
6000,36 months,11.83,10.0,RENT,80000.0,debt_consolidation,NJ,8.89,0.0,31.1,41.0,0,14.0,not verified
13000,60 months,12.42,10.0,MORTGAGE,85000.0,credit_card,CT,18.92,0.0,29.200000000000003,63.0,0,23.0,not verified
16900,60 months,14.49,10.0,MORTGAGE,71895.2,credit_card,NH,18.98,0.0,57.6,26.0,0,32.0,verified
7000,36 months,12.12,4.0,RENT,55000.0,debt_consolidation,NY,7.42,0.0,50.40000000000001,10.0,0,4.0,not verified
6500,36 months,13.98,4.0,MORTGAGE,55000.0,credit_card,CA,11.91,0.0,0.0,15.0,0,14.0,verified
6450,36 months,14.42,1.0,RENT,31000.0,educational,GA,20.48,0.0,87.7,6.0,0,6.0,verified
